episode,score,high_score,lives,steps,reward,reached_mid_checkpoint,completed_lap,epsilon
2922,0,30,0,18,-696.0,False,False,0.03
2923,0,30,0,18,-695.0,False,False,0.03
2924,0,30,0,18,-696.0,False,False,0.03
2925,0,30,0,18,-696.0,False,False,0.03
2926,0,30,0,18,-697.0,False,False,0.03
2927,50,70,0,36,-601.0,True,False,0.03
2928,50,60,0,27,-593.0,True,False,0.03
2929,0,30,0,18,-696.0,False,False,0.03
2930,0,30,0,18,-696.0,False,False,0.03
2931,0,30,0,18,-696.0,False,False,0.03
2932,0,30,0,18,-696.0,False,False,0.03
2933,0,30,0,18,-696.0,False,False,0.03
2934,150,160,0,42,-334.0,True,True,0.03
2935,0,30,0,18,-696.0,False,False,0.03
2936,0,30,0,18,-696.0,False,False,0.03
2937,0,30,0,18,-696.0,False,False,0.03
2938,0,30,0,18,-694.0,False,False,0.03
2939,50,70,0,37,-602.0,True,False,0.03
2940,0,30,0,18,-696.0,False,False,0.03
2941,0,30,0,18,-696.0,False,False,0.03
2942,0,30,0,18,-696.0,False,False,0.03
2943,0,30,0,18,-696.0,False,False,0.03
2944,0,30,0,18,-696.0,False,False,0.03
2945,0,30,0,18,-696.0,False,False,0.03
2946,0,30,0,18,-695.0,False,False,0.03
2947,0,30,0,18,-696.0,False,False,0.03
2948,0,30,0,18,-694.0,False,False,0.03
2949,0,30,0,18,-696.0,False,False,0.03
2950,0,30,0,18,-696.0,False,False,0.03
2951,0,30,0,18,-696.0,False,False,0.03
2952,0,30,0,18,-696.0,False,False,0.03
2953,0,30,0,18,-696.0,False,False,0.03
2954,50,70,0,37,-600.0,True,False,0.03
2955,0,30,0,18,-696.0,False,False,0.03
2956,150,160,0,37,-327.0,True,True,0.03
2957,50,70,0,37,-602.0,True,False,0.03
2958,0,30,0,18,-696.0,False,False,0.03
2959,0,30,0,18,-696.0,False,False,0.03
2960,0,30,0,18,-696.0,False,False,0.03
2961,0,30,0,18,-696.0,False,False,0.03
2962,0,30,0,18,-696.0,False,False,0.03
2963,0,30,0,18,-696.0,False,False,0.03
2964,0,30,0,18,-696.0,False,False,0.03
2965,0,30,0,18,-696.0,False,False,0.03
2966,0,30,0,18,-696.0,False,False,0.03
2967,0,30,0,18,-696.0,False,False,0.03
2968,0,30,0,18,-696.0,False,False,0.03
2969,0,30,0,18,-696.0,False,False,0.03
2970,0,30,0,18,-696.0,False,False,0.03
2971,0,30,0,18,-696.0,False,False,0.03
2972,0,30,0,18,-696.0,False,False,0.03
2973,0,30,0,24,-699.0,False,False,0.03
2974,0,10,0,7,-696.0,False,False,0.03
2975,0,30,0,18,-696.0,False,False,0.03
2976,0,30,0,18,-696.0,False,False,0.03
2977,0,30,0,18,-696.0,False,False,0.03
2978,0,30,0,18,-696.0,False,False,0.03
2979,0,30,0,18,-696.0,False,False,0.03
2980,0,30,0,18,-696.0,False,False,0.03
2981,0,30,0,18,-698.0,False,False,0.03
2982,0,30,0,18,-696.0,False,False,0.03
2983,0,30,0,18,-696.0,False,False,0.03
2984,0,30,0,18,-696.0,False,False,0.03
2985,0,30,0,18,-696.0,False,False,0.03
2986,0,30,0,18,-696.0,False,False,0.03
2987,0,30,0,18,-696.0,False,False,0.03
2988,0,30,0,18,-696.0,False,False,0.03
2989,0,30,0,18,-696.0,False,False,0.03
2990,150,160,0,37,-327.0,True,True,0.03
2991,50,70,0,36,-601.0,True,False,0.03
2992,150,160,0,37,-327.0,True,True,0.03
2993,0,30,0,18,-696.0,False,False,0.03
2994,0,30,0,18,-696.0,False,False,0.03
2995,0,30,0,18,-696.0,False,False,0.03
2996,0,30,0,18,-696.0,False,False,0.03
2997,0,30,0,18,-696.0,False,False,0.03
2998,0,30,0,18,-696.0,False,False,0.03
2999,50,60,0,36,-595.0,True,False,0.03
3000,0,30,0,18,-695.0,False,False,0.03
